"Screen name","Full name",Location,Followers,Friends,Created,Tweets,"Last tweet",Bio,URL,"% tweets w/ URLs","% retweets in timeline","% tweets w @contacts","Social Authority","Follows @FIRDANIZA2","@FIRDANIZA2 follows"
UusRsd,"Uus Rusdiana CIAMIS","Ciamis, Indonesia","24,846","5,010","06 Nov 2010 04:08:09","42,379","03 Jul 2021 08:50:11","GIBAS Cinta Damai | Forum PRB | Volunteer | Hardolin's Squad Pantang Mulang Sebelum Madang | #NKRIHargaMati🇮🇩 | #PalestinaMerdeka🇵🇸",,63.5,10,26.5,68.9,,
TeamKhabib,"khabib nurmagomedov",,"1,622,169",192,"02 Jan 2012 03:15:00","6,050","03 Jul 2021 05:19:45","@ufc undisputed & undefeated lightweight Champ 29:0",http://Khabib.com,94.5,3,4,84.3,,
AgusYudhoyono,"Agus Harimurti Yudhoyono (AHY)",,"502,345",112,"24 Sep 2012 05:12:39","1,379","04 Jul 2021 04:40:45","Ketua Umum Partai Demokrat",http://www.agusyudhoyono.com,94,0.5,1,74.1,,
PendHkKlinis,"Pend Hukum Klinis",INDONESIA,330,35,"25 Jun 2013 04:17:42",40,"13 Feb 2014 11:41:56","Jaringan Penggiat Pendidikan Hukum Klinis di FH PTN di 8 Kota di Indonesia: Medan, Palembang, Jakarta, Bandung, Yogyakarta, Surabaya, Bali dan Makassar",,0,0,0,1,,
RockersPanturra,"Rockers Pantura Care","Jakarta Selatan, DKI Jakarta","1,331","1,090","19 Apr 2014 07:35:23",87,"06 Jul 2021 13:44:28","kantor: Jl Erha No 70 Gandul Cinere Depok Jawa Barat Rokers Pantura Care hiduplah bermanfaat untuk orang banyak . #jalanpengabdian rek Mandiri 1270010741567",,0,0,0,26.4,,
ngah_Aqthar,"CINDAKU malalak","NAGASIMA. indonesia","1,794","1,414","08 Jun 2015 15:34:16","22,596","06 Jul 2021 08:19:39","MALALAK, negeri para cindaku",,0,0,0,51.9,,
porosinfo,"Poros Informasi",Jakarta,"2,008","1,649","28 Sep 2016 08:33:53","12,287","14 May 2019 07:07:33","Info terkini dan terupdate",,0,0,0,4,,
Ndon08Back,"TehBotol PedoHunt",,"23,549",407,"13 Jun 2018 14:02:06","41,065","14 Jun 2021 00:42:50","Pedo Hunter #OpPedoHunt #OpChildSafety",https://help.twitter.com/forms/cse,22.4,7.5,68,56.6,,
sensus_888,"Salman Al Farizi",,"1,638","1,437","25 Oct 2019 12:45:21","12,453","06 Jul 2021 05:45:48","fabiayyiala irobbikuma tukadziban.",,0,0,0,57.1,,
_Si_Bee,"_Si Bee",,"7,515","2,815","22 Dec 2020 08:13:18","4,880","03 Jul 2021 14:08:44","Male | Nobody | Nothing serious | Tweeting randomly I am @Si_Bee",,13,1,83,70.3,,
boedak_badoey,chepot,,866,859,"18 Jun 2021 08:43:07","1,140","05 Jul 2021 05:29:11","aku hanya manusia lemah dlm keimanan tp tetap berusaha utk menjaga Ulama",,0,0,0,46.3,,
FBI,FBI,"Washington, DC","3,344,484","2,124","25 Nov 2008 20:13:53","15,259","03 Jul 2021 10:00:34","Welcome to the official Twitter page of the FBI. Do not report tips here. Submit tips on federal crime or terrorism at https://t.co/bvLnLbg98y. For emergencies,",http://www.fbi.gov/,97,2.5,1.5,89.2,,
fahiraidris,"Fahira Idris DPD RI","DKI Jakarta","613,040","27,904","24 Aug 2009 02:34:41","239,278","05 Jul 2021 15:40:17","Anggota @DPDRI Dapil Prov DKI Jakarta - Ketum Gerakan Nasional @AntiMiras_ID ☆ Ketum @BangJaparFI ❤ WA 0818430086 Email fahiraidris.dpd@gmail.com",https://simpellink.com/fahiraidris.se.mh,45,45.5,11.5,77.3,,
TwitterLive,"Twitter Live",,"9,365,884",56,"07 Apr 2010 22:41:40","7,964","22 Sep 2020 03:02:19",,,47.5,52,1,66.5,,
Heine_Nababan,"Heine Nababan","SUMUT, Jakarta, Jawa Timur","2,545",169,"06 Mar 2011 13:27:22","15,925","14 May 2021 02:07:05","▶Dictatorship naturally arises out of democracy, and the most aggravated form of tyranny and slavery out of the most extreme liberty◀ PLATO",,58.5,10,66.5,49.7,,
azrief_aziz,"cupang koi","North Sumatera - Indonesia",806,820,"28 Feb 2012 08:42:25","21,042","06 Jul 2021 07:17:31",,,0,0,0,55.6,,
RAMujiyono,RAM,"Jakarta Capital Region","11,912","3,677","14 Jan 2013 05:58:12","17,503","05 Jul 2021 11:35:24","| Ketua Komisi A DPRD Prov DKI Jakarta | Ketua BPOKK PD Jakarta | Mantan Auditor | Twit Mewakili Pribadi | Tidak Pakai Admin|",,21,11.5,68.5,73.8,,
Buya_Albahjah,"Buya Yahya Official","LPD Al-Bahjah Cirebon","84,786",1,"27 Aug 2013 23:23:36","12,180","03 Jul 2021 14:11:11","Pengasuh LPD Al-Bahjah | https://t.co/izCsSOgAVD | +6282127810716",https://www.youtube.com/user/majelisalbahjah,100,0,1,73.2,,
tugiyobejo,"Bejo Tugiyo",,87,138,"07 Jun 2014 12:06:54",172,"12 Jun 2014 05:32:20","Pecinta Kopi dan Penggila Informasi . . .",,0,0,0,1,,
mbachelet,"Michelle Bachelet","Santiago, Chile","810,401",165,"05 Nov 2015 14:20:16","1,431","02 Jul 2021 16:29:00","@UNHumanRights Chief / Alta Comisionada de las ONU para los Derechos Humanos. Expresidenta de Chile. #StandUp4HumanRights",,93.5,0,0,76.9,,
ardi_riau,"PUTRA MELAYU","Pekan Baru, Riau","88,330","3,072","09 May 2017 10:42:31","20,489","23 Jul 2019 16:55:37","Akun ini mau dijual untuk bayar hutang negara. https://t.co/UUl6I5QIIE",,40,0,69.2,63.9,,
Na_Nina08,"𝕬𝖓𝖎𝖓𝕹𝖆_𝕽𝖎𝖓𝖉𝖚 🇮🇩🇵🇸🇸🇾",,"5,205","1,725","06 Dec 2018 08:57:20","26,930","05 Jul 2021 10:05:53","Life is what we make it, always has been, always will be 💞 @Ndons_Back",,11.7,19.8,70.6,66.9,,
baraja_d,"D Baraja",,"2,207","2,867","09 Apr 2020 11:23:12","12,230","04 Jul 2021 14:22:29","No PORN & CEBONG 🔥",,0,0,0,50.3,,
maspiyuaja,"Mas Piyu 🇲🇨🇵🇸",,"26,286",542,"17 Jan 2021 18:28:18","6,759","06 Jul 2021 15:23:33","No Body",,41.7,52.8,5.5,82.2,,
Shareaholic,Shareaholic,"Boston, MA","199,756","2,856","23 Feb 2007 22:31:11","14,757","17 Jun 2021 20:03:52","The world's leading all-in-one Content Amplification Platform. Grow your site’s traffic, engage your audience, & drive revenue. For support @ShareaholicHELP",http://shareaholic.com,77,12.5,22,37.1,,
ridwanhr,"Ridwan Hanif",jalansantai@gmail.com,"119,233",607,"01 Jun 2009 17:09:47","38,118","05 Jul 2021 06:11:35","Bukan Ridwan Kamil",https://autonetmagz.com,37.5,41.5,11.5,80.9,,
panca66,#RepublikDagelan,Indonesia,"152,151","1,979","13 Oct 2009 08:08:10","334,641","05 Jul 2021 23:36:34","Demokrat #TwitPribadi #AntiMediaSampah subscribe youtube https://youtu.be/Hq0yjL0fMq4",,22,34.5,43.5,85.3,,
DKIJakarta,"Pemprov DKI Jakarta #VaksinDulu","Jakarta, Indonesia","1,339,855",71,"13 Jul 2010 03:17:40","91,760","06 Jul 2021 04:33:58","Untuk Pengaduan: tweet ke @DKIJakarta | FB Pemprov DKI Jakarta | SMS 08111272206 | Balai Warga https://t.co/2eQd3ITmQC | LAPOR 1708 | dki@jakarta. go. id | QLUE",http://corona.jakarta.go.id,92.5,2,85,83.5,,
hackingteam,HackingTeam,"Milan, Italy","11,468",34,"12 Jul 2011 06:29:20",204,"22 Jul 2015 20:26:29","Developing effective, easy-to-use offensive technology to support the operations of the worldwide law enforcement and intelligence communities.",http://hackingteam.com,87.5,7.5,7,20.1,,
PalestineSocial,"Palestine Social",,"56,114","1,789","14 May 2012 08:10:58","27,668","03 Jul 2021 11:50:08","‏Sharing Palestine's Status نبض القضية الفلسطينية في شبكات التواصل الإجتماعي",http://www.facebook.com/PalestineSocial,100,0,0,57.5,,
girisuprapdiono,"Giri Suprapdiono","DKI Jakarta, Indonesia","24,365",47,"22 Apr 2013 14:58:04",134,"02 Jul 2021 12:28:37","Pendidik Anti Korupsi | Masih Direktur KPK | 51 peg KPK yg akan diberhentikan | MANUSIA BIASA SAJA | Feel Blessed | @giri.suprapdiono (IG) | 16 tahun di KPK",,81.7,3.7,17.4,60.3,,
sundari_22,Sundari,Riau,90,216,"06 Mar 2014 08:06:48",22,"02 May 2015 12:08:27",,,0,0,0,1,,
awkarin,"karin novilda","dimana mana ada awkarin.","1,924,432",167,"04 Dec 2014 15:42:36","3,169","21 Jun 2021 01:46:49","manusia biasa yang sedang bertumbuh dan berproses.",http://karinnovilda.life,28.3,35.6,18.8,78.9,,
niewiw_wiyono,niwie_arno,"in ur mind","2,156","1,757","26 Mar 2016 06:20:40","36,792","06 Jul 2021 15:46:53","simple woman, mother of three",,0,0,0,61,,
andiilhamR1,"Remahan Nastar",Indonesia,"1,368","1,039","27 Dec 2017 17:33:26","33,729","06 Jul 2021 00:32:14","Ikan, Juventus, Chelsea, motor, gunung. Akun buat hepi2 saja. Twit random tergantung yg melintas di hati dan fikiran. Masalah lain cek tetangga sebelah ya.",,0,0,0,55,,
BangPino__,"BP™ Reborn","London, England","17,814",131,"25 May 2019 23:18:36","3,123","29 Jun 2021 12:25:05","Manusia hanya diminta ikhtiar sekuat dirinya mampu, selebihnya biarkan Allah bekerja dengan cara NYA sendiri. RT tidak berarti setuju",,6.1,90.9,3.6,61.7,,
GeiszChalifah,"Geisz Chalifah",,"96,950",229,"23 Aug 2020 12:27:25","4,393","03 Jul 2021 14:01:42","Geisz Chalifah Channel. https://t.co/7Rec3bG0XW JMF Channel. https://t.co/3JtVTSrhid",,73.2,5.1,37.9,83.6,,
OpzHanz,"CC📺KM50","District Heights, MD",740,663,"08 Apr 2021 01:37:19","1,244","03 Jul 2021 05:06:40","I'm Back. Al Faqir. Bukan Siapa² απT| βαπ6sαt βαπ6sα απT| Π€Φ|iβ + Π€ΦCom #MenolakLupaTragediKM50 https://t.co/7HAED5VeFT",http://Codex.co,0,0,0,39,,
OSIRISREx,"NASA's OSIRIS-REx","NASA Solar System","143,949",342,"14 Jun 2008 02:13:00","5,806","15 Mar 2021 19:20:48","This account is no longer active. Follow @NASASolarSystem for the latest on NASA's OSIRIS-REx Mission #ToBennuAndBack.",https://www.nasa.gov/osiris-rex,81.5,10,21.5,74.8,,
ArieKuntung,"Arie untung","ÜT: -6.331084,106.817836","1,612,673",865,"26 Jul 2009 08:23:48","15,488","24 Jun 2021 11:41:53","@rikotheseries @famcompany CP @sonnyuntung 081225909129,",http://www.garissepuluh.com,89,0,12,69.8,,
mkhumaini,"🅼. 🅺🅷🆄🅼🅰🅸🅽🅸","Bogor, Indonesia","10,831",528,"07 Jan 2010 05:41:07","9,566","01 Sep 2020 10:49:55","Tukang Sipil Bangunan | Kolase Berita | Manusia Biasa | Retweet dgn Komentar yg Baik akan di Retweet & Like | #GGMU",https://www.instagram.com/mkhumaini/,68.9,9.5,36.8,54.8,,
NediSetiadi,Nedi,Indonesia,"11,430","1,740","16 Nov 2010 05:56:56","30,388","04 Jul 2021 13:09:14",,,15.1,10.1,75.4,57.7,,
RamliRizal,"Dr. Rizal Ramli",,"796,257",66,"02 Jan 2012 13:22:40","35,803","04 Jul 2021 13:36:10","Yatim Piatu sejak 6 tahun. Sejak muda, berjuang utk keadilan & kemakmuran rakyat, didalam maupun luar sistim. Pro-Growth, Pro-Job & Pro-Poor.",http://rizalramli.com,18.5,81.5,0,89.5,,
FormosaD4,Dewi,,902,662,"26 Sep 2012 10:46:43","1,968","05 Jul 2021 16:29:15","Berkhidmat untuk Ahlu Syam di bawah naungan Yayasan Relawan Indonesia Berbagi Pertanyaan bisa DM Konfirmasi admin 📲 Ummu Atthaar/Aby Roky +62 823-9240-9508",,0,0,0,47.8,,
Wrp73RM,RANGER,"Wonokromo, Indonesia","1,271",377,"06 Jul 2013 15:15:04","63,272","06 Jul 2021 14:34:04","Berpikir sebelum bertindak dan ingat mati.",,0,0,0,60,,
rendangbalado,rendangbalado,,"1,424",294,"25 Apr 2014 04:37:14","4,503","24 Apr 2018 12:11:17",Indonesia,,0,0,0,8.2,,
Andiarief__,"andi arief",,"260,314","2,223","22 Jun 2015 20:16:02","26,236","02 Jul 2021 09:53:29",,,53,6.5,37,79.8,,
PutraErlangga_,"Putra Erlangga 🇲🇨","DKI Jakarta, Indonesia","38,887","1,676","26 Oct 2016 11:09:28","123,751","06 Jul 2021 03:11:22","Dunia ini ibarat bayangan. Kalau kau berusaha menangkapnya, ia akan lari. Tapi kalau kau membelakanginya, ia tak punya pilihan selain mengikutimu. -Ibnu Qayyim",,19.5,18,66.5,85.6,,
Stevaniehuangg,"stevanie Huang (Pink)",,"92,008","6,567","10 Jul 2018 03:44:20","30,140","05 Jul 2021 15:02:48","Real account .. Tidak Terima DM yaa (No DM) Instagram 👉 stevanie Huang reborn lI Facebook 👉 Diandra Liza Zahara",,18.1,14.1,73.9,87.2,,
fronttvnews,"FRONT TV",,"14,517",0,"06 Nov 2019 08:55:08",205,"26 Dec 2020 07:30:05","Official Account FRONT TV - Indonesian Islamic Channel YouTube Front TV ⬇⬇⬇",http://bit.ly/Front_TV,100,0,0,48.9,,
NamakuAnisa_,"Namaku Anisa","Negri berTuhan","4,716","3,140","31 Dec 2020 02:33:25",491,"23 Mar 2021 13:45:35","@Nanaku_Anisa #Lulusan_Smp",,19.9,15.3,33.2,41.7,,
TwitterSupport,"Twitter Support","Twitter HQ","6,730,480",20,"04 Dec 2008 18:51:57","48,181","06 Jul 2021 20:47:33","Here to help. 💙",https://help.twitter.com,36.5,0,100,100,,
vierda,"VMN 🇵🇸🇮🇩🇲🇾",,"33,250","1,805","26 Aug 2009 01:04:39","165,476","05 Jul 2021 21:52:12","Pinned tweet, bisa dilihat juga dalam: http://dzalimlist.blogspot.com , NO DM!!",,13,17.5,69.5,81.7,,
irwanprayitno,"Irwan Prayitno","Sumatera Barat","76,043",74,"22 Apr 2010 02:07:19","6,904","04 Jul 2021 09:33:43","Gubernur Sumbar 2010-2015 & 2016-2021. Dosen UMJ, UNP, UNAND. https://t.co/nociHNpr2p https://t.co/gbXQPS1qlP https://t.co/HjkclbaQ1C",http://irwan-prayitno.com,99,1,0,41.1,,
cholilnafis,"cholil nafis",Jakarta,"49,683",22,"07 Mar 2011 13:11:57","13,461","03 Jul 2021 08:01:51","Dosen UIN Syarif Hadayatullah dan Universitas Indonesia, Ketua MUI Pusat 2020-2025, Pengasuh Pesantren Cendekia Amanah, Depok",http://www.cholilnafis.com,95.5,1.5,0,71.9,,
YsaOrtega_,"Ysabel Ortega",,"24,808",332,"05 Mar 2012 03:33:12","2,195","02 Jul 2021 02:12:15","Do Things Big Or Small With Great Love https://t.co/18Cf2mPZrm",http://Instagram.com/ysabel_ortega,70.5,19,2,50.7,,
RiyadhDevelop,"الهيئة الملكية لمدينة الرياض",,"356,435",10,"20 Jan 2013 21:56:44","2,397","21 Jun 2021 20:21:36","الحساب الرسمي للهيئة الملكية لمدينة الرياض - Royal Commission For Riyadh City",http://www.RCRC.gov.sa,78.5,13.5,1,64.4,,
OhioULawCenter,"Law Justice Culture","Athens, Ohio",786,457,"12 Sep 2013 15:00:03","1,484","28 Oct 2019 21:00:49","The Ohio University Center for Law, Justice & Culture is committed to the study of law as it relates to society, culture, politics, and power.",http://www.ohio.edu/lawcenter/,0,0,0,6.5,,
GRRMspeaking,"George RR Martin","Santa Fe and beyond","1,338,341",139,"09 Jun 2014 15:07:47","1,499","29 Jun 2021 15:50:09","New blog at https://t.co/7bmMBZobTM",http://www.georgerrmartin.com,65,34,0.5,75.3,,
Musfa20,"ⓜⓤⓩⓕⓐ",Indonesia,242,503,"10 Nov 2015 01:58:14",12,"11 Jan 2016 11:28:55",,,0,0,0,1,,
hilmi_fpi,HILMI-FPI,"Jakarta Capital Region","34,510",3,"28 May 2017 19:34:19","2,195","15 Jul 2020 06:37:21","Hilal Merah Indonesia adalah Divisi Kemanusiaan di bawah naungan Front Pembela Islam (FPI) | a/n Rek FPI Kemanusiaan BSM 7001440707 | Akun Backup ⇛@hilmi_fpi_",http://www.hilalmerahindonesia.com/,93.8,0,4.1,58,,
mikaelwa63,"maikel warbung","Cianjur, Jawa Barat",685,"1,126","08 Dec 2018 23:20:11","4,437","06 Jul 2021 08:09:19","diam bukan tidak perduli",,0,0,0,42.5,,
dapitnih,"David Usman 🇮🇩 🇵🇸",,"18,246","5,227","11 Apr 2020 02:42:10","56,882","06 Jul 2021 15:03:42","Registered & Certified Architect",,10.6,44.7,46.7,77.8,,
AmbRice46,"Susan Rice",,"97,422",55,"18 Jan 2021 22:22:12",249,"02 Jul 2021 21:51:42","Official Account: White House Domestic Policy Advisor",http://whitehouse.gov,82.5,16.5,0.5,74.5,,
BarackObama,"Barack Obama","Washington, DC","129,702,375","590,632","05 Mar 2007 22:08:25","16,220","05 Jul 2021 15:45:05","Dad, husband, President, citizen.",http://obamabook.com,93.5,6,0,93.8,,
elisa_jkt,Elisa,Jakarta,"52,062","2,872","04 Jun 2009 05:47:21","82,992","05 Jul 2021 09:20:37","Urbanis. Flaneur. Tonkatsu Lover. In dubio, pro natura. Housing is a human right.",http://architectureurban.wordpress.com,64,18.5,25.5,82.2,,
tifsembiring,"Tifatul Sembiring",Indonesia,"1,700,127","2,052","20 Oct 2009 15:43:50","40,674","05 Jul 2021 08:10:19","Anggota DPR 2019 - 2024 | Manusia seutuhnya, ayah, suami | Member of Parliament | Tifatul Sembiring on Twitter.",http://www.facebook.com/tifatul.sembiring,48.5,0,76,84.7,,
bphmigas,"BPH MIGAS",Indonesia,"3,949",41,"02 Aug 2010 04:25:56","2,806","22 Jun 2021 09:21:54","Badan Pengatur Hilir Minyak dan Gas Bumi - Serving The Archipelago",http://www.bphmigas.go.id,100,0,0,45.2,,
emara_riyadh,"إمارة منطقة الرياض","riyadh principality","416,119",2,"16 Jul 2011 11:28:21","8,574","03 Jul 2021 04:00:52","الحساب الرسمي لإمارة منطقة #الرياض #خدماتنا_الآن_إلكترونية",http://www.riyadh.gov.sa,95,1.5,0,73.8,,
cumarachel,"rachel maryam","Jakarta, Indonesia","65,517",534,"14 May 2012 14:48:34","23,432","01 Jul 2021 08:22:50","A happy mom and wife, a never give up politician, a keep learning khalifah, a thankful soul. Everything comes with Bismillah",,12.6,85.9,0.5,63.8,,
JhenkN,"Jhenk Nassrulle",thevoc,49,384,"30 Apr 2013 07:08:13",270,"14 May 2021 07:55:15","HIDUP ITU MELAWAN ARUS",,0,0,0,3.4,,
inJAKARTAcity,inJAKARTAcity,Indonesia,"2,302",26,"17 Mar 2014 20:07:13","215,349","29 Aug 2014 05:13:13","JAKARTA - News, views, events, moments, culture, ads, job vacancy, etc. Event / Ads: helpdesk.chy@gmail.com",,0,100,0,30.8,,
cctv_idiots,CCTV_IDIOTS,,"1,051,698",48,"04 Jan 2015 11:21:36",424,"04 Jul 2021 12:22:06","*Original @cctv_idiots Account* (2015) Not Affiliated With Any Accounts Of Similar Name Enquiries contact@lolviralmedia.com",,99,0,0,86.7,,
marlina_idha,"Marlina ▪ mawar 🌹","Jakarta Capital Region","70,121","2,757","12 Apr 2016 03:16:47","43,678","03 Jul 2021 13:25:13","Photography | Bookslover #ISLAM Rahmatan Lil'Aalamiin, DKI Jakarta 🇲🇨",,52,22,27.5,83.8,,
B_JAPAR_FI_JKB,BANGJAPAR_FI_JAKBAR,"Jakarta Barat, DKI Jakarta",500,415,"30 Dec 2017 14:20:04",114,"21 Jan 2020 02:11:10","Insya Alloh Berpartisipasi mengamankan wilayah DKI Jakarta dari Narkoba, Miras, Judi, Prostitusi, Tawuran , Kekerasan terhadap Perempuan & anak , serta lain nya",http://www.bangjapar.org/,0,0,0,1,,
MkomEliya,Eliya_mkom,"DKI Jakarta, Indonesia","4,061","2,328","27 May 2019 05:19:50","34,283","05 Jul 2021 09:32:06","Master In Political Communication|Penulis Buku : Framing, Jurus Slick Menjebak Pembaca|WaSekjen Gerakan Advokat dan Aktifis (GAAS)|WaSekr @KomNasDikDKI",https://bitread.id/book_module/book/view/1179/framing_jurus_slick_menjebak_pembaca/,37.5,62.5,0.5,48,,
m_dinsyamsuddin,"M. Din Syamsuddin’s Official","Pondok Labu, Jakarta","24,728",93,"03 Oct 2020 16:07:03",8,"19 Oct 2020 13:31:57","Pengajar FISIP UIN Jakarta; Ketua Pimpinan Ranting Muhammadiyah Pondok Labu",,25,0,12.5,9.8,,
onces_1,"𝐢𝐫ⓟα𝐧 siregar 🇵🇸🇮🇩","Kalimantan Central, Indonesia",38,145,"08 Apr 2021 15:34:47","1,103","18 Jun 2021 08:36:27","Ｏｎｃｅｓ",,0,0,0,23.8,,
aw3126,"Agus Wibowo","Jakarta, Indonesia","8,960",507,"17 Jun 2008 04:12:18","4,886","25 Jun 2021 11:37:26","#pekerjakemanusiaan #coffeeloverindonesia #kopihitam #slowjogger",,48.5,48.5,4,51.1,,
cyberethicscy,Cyberethics.info,Cyprus,"1,397",54,"28 Jul 2009 08:41:08","1,226","21 Feb 2019 10:15:13","CyberEthics is the Cyprus Safer Internet Center that informs the public on the safe use of the Internet.",http://www.cyberethics.info,0,0,0,7,,
AzzamIzzulhaq,"Azzam Mujahid Izzulhaq","İstanbul, Türkiye","319,200",646,"09 Jan 2010 07:23:32","11,128","03 Jul 2021 13:47:27","Full-time Father & Social Entrepreneur | Part-time CEO & Founder of AMI Group and AMI Foundation | AMI Foundation's contact: WA/Telegram +628114912000",http://instagram.com/AzzamIzzulhaq,73,0,26,83,,
NewsTvone,"tvOneNews Indonesia",Indonesia,"84,068",1,"22 Nov 2010 16:58:41","13,786","03 Jul 2014 19:50:42","TVOne's Twitter Update Jl Rawa Terate II No 2 Kawasan Industri Pulo Gadung Jakarta 13260",http://www.tvonenews.tv,100,0,0,21.8,,
EniRositaa,"Eni Rosita",Indonesia,"1,231","1,543","02 Jan 2012 19:37:18","7,517","03 Jul 2021 06:37:04",,,0,0,0,48.3,,
Cybersec_EU,"CyberSec_EU 🇪🇺",Brussels,"18,441","1,119","19 Oct 2012 14:10:21","9,074","30 Jun 2021 18:09:07","Official EU account. We mainly focus on #cybersecurity/#infosec & #ePrivacy. Tweets by @EU_Commission-@DigitalEU cybersecurity & digital privacy team.",https://ec.europa.eu/digital-single-market/en/cyber-security,21,79,0.5,58.9,,
BW_BudiWibawa,"Budi Wibawa","victoria concordia crescit",305,226,"07 Jul 2013 09:23:43","7,903","14 Oct 2016 14:01:53","Teknik Kimia '89 UGM. Gooner. Praktisi industri building material. Sopo temen tinemu. Siapa yg bersungguh2 akan berhasil. Man jadda wajada. Ganbatte kudasai",http://arsenal.com,0,0,0,5.4,,
HarisDavid5,"Haris David",,3,53,"06 May 2014 03:52:30",4,"27 Apr 2015 12:05:39",,,0,0,0,1,,
ahebbeksehri,ahebbek,,345,633,"23 Jun 2015 11:05:09","1,749","20 Feb 2017 12:46:08",,,0,0,0,12.5,,
bptj151,"BPTJ 151","Región de Yakarta, Indonesia","3,764",63,"09 Nov 2016 05:49:38","8,370","06 Jul 2021 09:07:03","Official account of Greater Jakarta Transport Authority, Ministry of Transportation",http://bptj.dephub.go.id,88,7,2,58.8,,
TakviriH,"The Samurai ⚔️",,553,298,"11 Jul 2018 06:52:07","4,563","07 Jan 2021 02:04:04","Tionghoa Nasionalis # MAKE INDONESIA GREAT AGAIN # Prabowo Sandi New Hope #KORBANSUSPEND",,0,0,0,25.5,,
resep_JSR,"resep dr.zaidulakbar",Indonesia,"54,684",26,"17 Dec 2019 00:50:02","1,162","30 Jun 2021 23:31:53","Bukan akun resmi Akun resmi beliau : Instagram di akun @zaidulakbar Youtube ada dr. Zaidul Akbar official ( logonya DZA) Facebook Logo DZA (19 ribuan sub )",https://youtu.be/bzQlGGeIHYQ,47.5,2,66.5,73.8,,
BadutPolitikus,"demoKrasi bodong",,"5,843",414,"31 Dec 2020 06:16:05","8,943","04 Jul 2021 06:41:18","Selalu sisakan ruang keridakpercayakan kepada Politisi‼️ #YNWA🔴",,5.6,92.8,0,69.7,,
amnesty,"Amnesty International",Global,"1,826,340","3,834","18 Dec 2008 11:54:20","22,724","06 Jul 2021 13:04:25","We defend human rights around the world. No government is beyond scrutiny. No situation is beyond hope. Let's get to work.",http://amnesty.org,54,44,1,84.9,,
UNHumanRights,"UN Human Rights","Geneva, Switzerland","3,474,080","1,563","27 Aug 2009 07:34:10","19,344","06 Jul 2021 18:39:43","The United Nations #HumanRights office is led by High Commissioner @MBachelet. Follow us on FB, IG & Tiktok at unitednationshumanrights. #StandUp4HumanRights",http://www.ohchr.org/social,55.5,44.5,1,87,,
TheMyanmarTimes,"The Myanmar Times",Myanmar,"579,235",713,"11 May 2010 05:15:25","24,671","23 Feb 2021 07:45:41","Official page for The Myanmar Times English-language and Myanmar-language paper. Publishing five days/week + weekend edition.",http://www.mmtimes.com,90,9.5,0,75.1,,
kiangiekwik,"Kwik Kian Gie",Jakarta,"102,980",6,"13 Mar 2011 15:22:35",345,"27 Jun 2021 13:36:25",,http://www.kwikkiangie.com,68.5,1,13.5,67.6,,
Farah_Gazan,"Farah Baker",,"193,134",65,"10 Mar 2012 20:00:10","15,826","01 Jul 2021 22:06:58","23. Palestinian based in Gaza Strip, business administration graduate, social media activist and influencer. Anti-Zionism Farah.basil1998@gmail.com غزّة-فلسطين",https://www.instagram.com/farah_gazan/,32,22.5,22.5,91.3,,
Alwaleed_Talal,"الوليد بن طلال",Riyadh,"12,860,067",38,"05 Mar 2013 20:53:23",411,"25 Jun 2021 10:12:32","The Chairman of the Board of @Kingdom_KHC The Chairman of the Board of @Alwaleed_Philan The Chairman of the Board of @Rotana",http://www.alwaleed.com.sa,94.5,0,0,79.3,,
hamam4maret,hamam,lamongan,48,183,"23 Oct 2013 00:58:16",56,"16 Oct 2014 13:10:25",,http://www.facebook.com/syhamam?ref=tn_tnmn,0,0,0,1,,
IdPineapple,"Pineapple baltos",Bandung,318,963,"23 Jun 2014 09:20:37",20,"14 Aug 2014 09:47:34","SOLUSI Product APPLE anda -Sales-Service bergaransi-Sparepart +6281222205101 022-84468873 Balubur Town Square Lt 2 Blok F No 07-Bandung",http://www.pineapple-store.com,0,0,0,1,,
yulniten_wilis,"yulniten wilis",,53,404,"24 Dec 2015 02:05:50",2,"11 Jan 2016 11:27:20",,,0,0,0,1,,
JackVardan,Tokopedei,,"71,609",303,"05 Jul 2017 07:49:14","108,468","03 Jul 2021 13:09:37","Blog : https://t.co/v0v7sfuyaD",,30,25.5,33,77.5,,
JabreakYudha,Jabreak_Yudha,"Kota Surabaya, Jawa Timur","2,858",740,"10 Dec 2018 23:06:35","127,822","06 Jul 2021 22:24:55","Katakan Haq apabila itu Haq, dan katakan bathil apabila itu bathil",,7.2,74.4,25.1,64.1,,
Gojekmilitan,"G҉O҉J҉E҉K ҉M҉I҉L҉iT҉A҉N҉","DKI Jakarta, Indonesia","11,926","9,288","11 Apr 2020 16:00:03","37,938","06 Jul 2021 07:02:29","Hanya Manusia Biasa Yang Sedang Berusaha Meraih keridhoan Allah ta’ala 💗 Bank BRI 094601051607532 A/N Yayasan Sahabat Gomil Peduli Yatim",,6.1,62.6,31.8,80.2,,
RestyCayaaah,"Negri Seterah",,"24,849","1,642","26 Jan 2021 03:41:32","16,653","06 Jul 2021 03:40:53",,,74.4,4,26.6,71.5,,
