"Screen name","Full name",Location,Followers,Friends,Created,Tweets,"Last tweet",Bio,URL,"% tweets w/ URLs","% retweets in timeline","% tweets w @contacts","Social Authority","Follows @FIRDANIZA2","@FIRDANIZA2 follows"
FCBI_Makassar,"FCBI Reg. Makassar","ÜT: -5.105613,119.441157","4,006",236,"27 May 2011 04:34:06","23,412","02 Oct 2019 05:37:51","Akun Official @FCB_Indonesia Reg.Makassar | @NonaBarca_Mks | Humas : 085256005061| Membership: 085242416419/D08AD69C",http://www.fcbindonesia.com,51.5,27.3,0,13.8,,
jum_mappanganro,"Jumadi Mappanganro",,"1,544",510,"19 Oct 2011 13:37:59","3,698","10 Apr 2018 01:37:05",,http://www.anak-kolaka.blogspot.com,0,0,0,1,,
Saudi_Gazette,"Saudi Gazette","Saudi Arabia","285,327",2,"30 Apr 2012 13:01:28","113,287","03 Jul 2021 08:00:01","Saudi Gazette is a leading English language daily in Saudi Arabia, since 1976.",http://www.saudigazette.com.sa,98.5,1.5,0,77.9,,
KingSalman,"سلمان بن عبدالعزيز","المملكة العربية السعودية","9,171,343",0,"09 Jan 2013 05:41:34",342,"13 May 2021 05:46:27","الحساب الرسمي لخادم الحرمين الشريفين الملك سلمان بن عبدالعزيز آل سعود، ملك المملكة العربية السعودية",,78,0,0,86.2,,
DiskominfoMKS,"DISKOMINFO MAKASSAR","Kota Makassar","23,336",360,"04 May 2014 03:39:51","217,558","05 Jul 2021 00:47:37","Dinas KOMINFO Kota Makassar http://facebook.com/kominfo.id Dikelola Bidang Informasi dan Telematika untuk #MakassarAMAN #IndonesiaHEBAT",http://www.makassarkota.go.id,95.5,4.5,0,47.7,,
tribungowa,"Tribun Gowa",,566,761,"15 Jan 2016 05:01:41","1,642","12 Aug 2018 00:15:07","AKUN page resmi https://t.co/khjZMlm9gH yang dikelola Tribun Timur dan TRIBUNnews.",,0,0,0,1.7,,
YouTube,YouTube,"San Bruno, CA","72,890,163","1,200","13 Nov 2007 21:43:46","34,355","04 Jul 2021 16:49:45","Like and subscribe.",https://www.youtube.com/,28,1.5,84,91.1,,
ndorokakung,"Wicaksono 🇮🇩","Jakarta Capital Region","265,179",593,"04 Jan 2009 07:53:57","210,975","05 Jul 2021 22:39:11","Digital curator | try to help you find the people worth listening to and rescue their stories from an ocean of noise.",http://bit.ly/youtube-ndoro,58.5,3.5,29,75.1,,
my_supersoccer,"SuperSoccer TV","Jakarta Capital Region","895,721",48,"31 Mar 2009 10:24:03","360,388","04 Jul 2021 12:31:13","Home of soccer fans in Indonesia & official partner of Mola. Download GRATIS aplikasi Mola TV untuk tayangan Euro 2020, Premier League, dan banyak lagi!",https://l.instagram.com/?u=http%3A%2F%2Fmola.tv%2Fget-app%3Futm_campaign%3Dmola8%26utm_medium%3Dorga,98.5,1,0,74.2,,
agnezmo,"AGNEZ MO","Los Angeles","17,878,022","1,049","25 May 2009 15:05:00","15,641","01 Jul 2021 16:24:15","DREAM BELIEVE & MAKE IT HAPPEN! This account is supervised by management & have full rights to block any parties with negative influence in any form.",http://www.agnezmo.com,67.5,24,12,80.2,,
thamzil,"thamzil•thahir","ÜT: -5.180449,119.427559","1,622",686,"01 Jul 2009 09:35:11","3,921","08 Jun 2021 16:02:05","editor @tribuntimur •twit what i see!•try to be a guddad•all best in u•all twit is mine •even that stupid one",http://thamzil.wordpress.com,0,0,0,29.5,,
cinemagsnews,Cinemags,"Jakarta, Bandung, Indonesia","72,770","9,408","26 Aug 2009 04:50:43","40,637","03 Jul 2021 04:00:15","Official Twitter Account of Cinemags - Movie & Entertainment Magazine | BUY Via Tokopedia | Shopee | Bukalapak / Cinemags Store | Via WA 0812 1257 1688",http://cinemags.co.id,99,1,0,46,,
fadlizon,"FADLI ZON (Youtube: Fadli Zon Official)",Indonesia,"1,654,663","1,437","02 Oct 2009 09:29:45","70,217","05 Jul 2021 03:35:43","Jubir Rakyat - MP @DPR_RI ▪ Vice President @GOPAC_ENG ▪ @Gerindra ▪Ketum @HKTI ▪Founder @FadliZonLibrary ▪Ketum SNKI ▪Ketum @IKMDpp▪ Ketum HSBI",https://m.youtube.com/c/fadlizonofficial,85.5,9,0,84.5,,
GrandIndo,"Grand Indonesia","Jakarta, Indonesia","765,938",349,"01 Dec 2009 02:33:59","32,271","22 Jun 2021 04:40:50","Official account of Grand Indonesia, a one-stop shopping for everyone. Ph: +62 (21) 23580001/2",http://www.grand-indonesia.com,98.5,1.5,1,61.6,,
Rosianna766Hi,"Rosianna Silalahi",Jakarta,"381,124",962,"04 Feb 2010 05:37:27","15,497","21 Jun 2021 02:30:58","News Director of @KompasTV., Kompas Gramedia Group. CP: herra.amaliyah@kompas.tv / 081514055239",http://www.facebook.com/RosiannaSilalahi,40,54,6,65,,
WOWFAKTA,"FAKTA WOW & BERITA INDONESIA","TwitterLand Indonesia","5,082,464",10,"05 Apr 2010 11:05:49","298,441","24 Jun 2021 12:36:43","Berbagi #Info #Fakta #Viral #Unik #Menarik & #WOW | Amanat UUD'45 Mencerdaskan Kehidupan Bangsa | Bila Ada Kesalahan Info Tolong Beri #Koreksi | CP: @narahubung",https://linktr.ee/wowfakta,98,1,0.5,69.6,,
KPI_Pusat,"KPI Pusat","Jalan Ir. Haji Juanda No.36","91,859",115,"08 Jun 2010 08:31:48","8,798","03 Jul 2021 03:29:42","Twitter resmi KPI Pusat yang dikelola Bagian Humas Komisi Penyiaran Indonesia Pusat",http://kpi.go.id,95,2,1,54.3,,
SmadaMakassar,"SMA NEG 2 MAKASSAR","Baji Gau 3 No. 17, Indonesia","3,018",15,"30 Aug 2010 07:38:24","1,171","22 May 2014 12:25:02","Didirikan 8 Agustus 1957 E-Mail : smadamakassar@gmail.com Telpon : +62411854591",http://www.sman2mks.com/,19,4,0.5,9.8,,
SuzukiIndonesia,"Official Suzuki Indonesia",Indonesia,"49,213",89,"12 Nov 2010 09:41:43","29,280","02 Jul 2021 10:00:00","YOUR GEAR Facebook: https://t.co/gq3pGQ5nsa | Instagram: https://t.co/xYHh2W7f7q | #SuzukiFamily #YourGear",http://www.suzuki.co.id/automobile,94.5,0,9,52,,
SingaporeAir,"Singapore Airlines",,"740,056",13,"17 Feb 2011 01:38:16","87,684","02 Jul 2021 08:00:12","Tell us your travel stories with #FlySQ #SingaporeAir. For feedback, write to https://t.co/kvBYaqY53O. For guidelines on our social media channels, refer: https",http://www.singaporeair.com,80,0,94,69.4,,
dr_ryanthamrin,"dr. Ryan Thamrin","Studio 1 Trans TV, Jakarta","231,409","90,835","26 Jul 2011 00:38:41","26,366","07 Aug 2017 12:39:16","Akun resmi dr.Ryan Thamrin | Host Dr. Oz Sabtu & Minggu pk 15.00 di #TransTV | Pembicara seminar kesehatan | follow juga instagram saya : @dr_ryanthamrin",,57.3,0,0,44,,
KisahRasul,"IG: kisahrasul","Bumi Allah","629,003",7,"01 Jan 2012 02:58:26","14,285","08 May 2021 15:12:28","Berbagi #KisahRasul dan keislaman | “Sungguh ada pada diri Rasulullah suri teladan yg baik.. Email: KisahRasul@gmail.com _",http://bit.ly/kisahrasul,39.2,47.1,0,62.1,,
InsideIndo,"Inside Indonesia",Australia,"6,511","1,955","17 Jul 2012 15:48:11","1,778","28 Jun 2021 23:13:45","Online magazine covering human rights, environment, politics, art and culture in Indonesia since 1983.",http://insideindonesia.org,49.5,50,0.5,44.2,,
NgantungRonald,"Ronald Ngantung","Makassar, Sulawesi Selatan",40,13,"14 Apr 2013 15:19:55",19,"29 Jul 2014 05:17:59","Akun resmi Wakil Pemimpin Redaksi Tribun Timur Ronald Ngantung",http://www.bungarampaironaldngantung.blogspot.com,0,0,0,1,,
GarudaCares,GarudaCares,"Cengkareng, Indonesia","33,150","2,200","06 Oct 2014 02:46:24","62,625","05 Jul 2021 03:17:51","Welcome to Garuda Indonesia Customer Care || We're happy to help 24/7 in Bahasa & English || For other channels please see link http://bit.ly/2hTU3Wz",http://garuda-indonesia.com,41.5,0.5,99.5,53.4,,
tribunluwu,"Tribun Luwu",,86,183,"01 Jul 2016 08:31:06",732,"18 Nov 2017 05:09:45",,,0,0,0,1,,
CNN,CNN,,"54,011,983","1,102","09 Feb 2007 00:35:02","345,697","05 Jul 2021 23:07:44","It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app https://t.co/UCHG9M367J",http://www.cnn.com,97,3,0,93.9,,
CBSNews,"CBS News","New York, NY","8,126,929",575,"05 Jun 2008 00:54:31","302,014","04 Jul 2021 02:39:49","Your source for original reporting and trusted news.",http://CBSNews.com,82.5,17.5,0,91.5,,
chairanijk,Chairani,"ÜT: -6.285929,106.819385","2,363",342,"26 Feb 2009 06:52:03","7,263","06 Sep 2015 11:36:52","Every evening I turn my worries over to God. He's going to be up all night anyway.",http://www.kemangmedicalcare.com,26.6,9.5,51.8,19.3,,
alvinlie21,"Alvin Lie ✈⚽","Jakarta, Indonesia","63,275",499,"12 Apr 2009 13:25:24","62,087","05 Jul 2021 03:24:48","Public Policy, Public Service, Aviation, Soccer, Photography & Food",http://www.alvinlie.com,24.5,24.5,62,82.3,,
SbuxIndonesia,"Starbucks Indonesia","Jakarta, Indonesia","3,742,668",30,"04 Jun 2009 12:40:46","25,334","02 Jul 2021 09:00:19","Your third place between home & work. Come to our stores for Starbucks moment, that moment to pause & connect with yourself and others. Contact us 1500078",http://grandemorning.starbucks.co.id/,96.5,0.5,1,63.8,,
alicesofieNORIN,"ALICE NORIN","Jakarta, Indonesia","856,035",559,"18 Jul 2009 05:54:22","35,499","15 Jan 2021 03:28:43","Actress, Co-Founder & CCO at 8WOOD (@buy8wood) | instagram @alicenorin |Contact : Agung - +62 821 12385140 | My Youtube Channel below :",http://goo.gl/gzmah8,95,4.5,0,27,,
Bluebirdgroup,"Bluebird Group",Indonesia,"263,300",319,"03 Sep 2009 10:15:44","60,410","04 Jul 2021 12:02:26","Official account Bluebird Group. Reservation: 021-79171234. Twitter: Mon-Sun 07-19 WIB. 24h Customer Care: 021-7971245 / customercare@bluebirdgroup.com",https://bluebird.onelink.me/VrFE/TwMyBB,59,0.5,73.5,50.2,,
myXL,"XL #IniCaraKita",Indonesia,"1,330,530","46,678","15 Oct 2009 06:08:05","260,583","04 Jul 2021 12:58:36","Aktifkan Paket Akrab Berbagi Kuota Besar untuk Semua Keluarga Siap tampung keluhan lewat TW @myXLCare",http://bit.ly/XLAkrab_TW,75.5,0,93,73.9,,
iamsrk,"Shah Rukh Khan",,"41,794,495",77,"02 Jan 2010 20:55:43","58,228","03 Jul 2021 15:09:06",,https://twitter.com/iamsrk,94,2,1.5,88.8,,
Judikajude,Judikajude,,"841,056",981,"02 Mar 2010 09:49:06","13,069","02 May 2021 10:50:49","Indonesian singer/Songwriter DAD Entertainment New single - HILANG TAPI ADA (20 Januari 2021)",https://www.youtube.com/channel/UC_4lll6yMkKDUaINGy93nbQ,86,7,7,37.2,,
aqsapananrang,"aqsa pananrang",Makassar,560,477,"20 Apr 2010 15:52:53",159,"24 May 2021 05:02:01","Tribun Timur",,0,0,0,2.9,,
kemristekdikti1,Kemristekdikti,"ÜT: -6.263966,106.654076","23,080",0,"03 Jul 2010 11:45:10","3,597","07 Jul 2017 11:04:38","akun resmi Kementerian Riset, Teknologi, dan Pendidikan Tinggi RI | State Ministry of Research, Technology, and Higher Education RI",http://www.ristek.go.id,52.8,36.3,6.7,29.4,,
deLunamakassar,"de Luna","makassar,indonesia",897,145,"22 Sep 2010 15:38:44","2,771","01 Jul 2021 19:29:17","de Luna resto & cafe Info 3621333 Pin : 277ECEF2 Mail:info@deluna.co.id",http://www.deluna.co.id,0,0,0,20.9,,
mbah_mijan,"Mbah Mijan","Paranormal - Tangerang","139,496",78,"18 Dec 2010 09:32:19","47,696","02 Jul 2021 07:34:52","$WSPP $GWSPP | CP. 0817224958 | 081383932090 | 0816904358",https://www.mbahmijan.com,63,1.5,16,70.9,,
CSIS,CSIS,"Washington, DC","338,048",515,"25 Mar 2011 17:09:55","76,770","01 Jul 2021 20:28:58","A nonpartisan institution, CSIS is the top national security think tank in the world. Follows ≠ endorsements. Subscribe to The Evening: https://t.co/nsNX4QKR3k",http://csis.org,93,7,0,74,,
googleindonesia,"Google Indonesia",Indonesia,"156,895",142,"19 Aug 2011 01:40:11","8,189","02 Jul 2021 02:59:51","Selamat datang di Google Indonesia!",,69.5,28.5,0,59.3,,
XHNews,"China Xinhua News","Headquartered in Beijing, PRC","12,391,457",65,"09 Feb 2012 01:10:18","203,783","05 Jul 2021 07:09:46","We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias",,100,0,0,87.3,,
emirates,"Emirates Airline","Dubai, UAE","1,471,304",36,"13 Sep 2012 07:17:59","5,696","02 Jul 2021 05:32:59","The official Twitter channel for Emirates airline. Please tweet @EmiratesSupport if you need any assistance in English & Arabic. We are online 24/7.",http://www.emirates.com,79.5,1.5,27,78,,
CELCOMTERUS,"Celcom As",Malaysia,"7,690",240,"23 Jul 2013 03:30:23","5,060","18 Dec 2020 04:32:01",-,,59,0.5,0.5,23.9,,
polsekmks04,"Polsek Makassar","Makassar, Sulawesi Selatan","1,752",48,"05 Mar 2015 03:43:29",399,"01 Sep 2015 07:34:32","Polsek Makassar Polrestabes Makassar Jl. Kerung-Kerung No. 67 Makassar. Melindungi, Mengayomi, Melayani. 0411-449345",,0,0,0,10,,
AJEnglish,"Al Jazeera English","Doha, Qatar","6,940,432",235,"17 Apr 2007 08:23:08","282,711","05 Jul 2021 14:09:33","Hear the human story and join the discussion. We go beyond cold facts and bring to light what really matters. For breaking news alerts, follow @AJENews.",http://aljazeera.com,86.5,13.5,1.5,92.4,,
FinanceInsider,"Finance Insider",,"78,167",64,"14 Oct 2008 21:23:53","195,710","02 Jul 2021 10:25:26","What you want to know about finance. A section of @thisisinsider. Follow us on Facebook, Instagram, and YouTube. Visit our homepage for the day's top stories.",https://www.businessinsider.com/clusterstock,28.5,71.5,0,64.6,,
bepe20,"•Bambang Pamungkas•","• Getas - Jakarta - Indonesia","5,505,522",517,"07 Mar 2009 05:07:38","344,543","22 Jun 2021 08:58:52","• Ex-footballer • Writer • Speaker • info@bambangpamungkas20.com • Podcast #BEPE20Bicara ""Selalu berusaha untuk berpikir positif, percaya diri, dan optimis""",http://www.bambangpamungkas20.com,29,0,61,67.4,,
FaisalBasri,"Faisal Basri",Jakarta,"569,899",127,"06 May 2009 10:55:44","21,477","04 Jul 2021 12:06:26","Kesadaran Nurani dan Akal Sehat. https://t.co/biOSaUJTyb",http://faisalbasri.com,26.5,49.5,3,83.3,,
naymirdad,"Naysilla Mirdad","ÜT: -6.264697,106.783458","1,423,552",303,"20 Jun 2009 12:15:55","6,542","20 Jun 2020 05:25:35","beautiful minds inspire others",,28.3,5.1,32.8,49.5,,
chappyhakim,"Chappy Hakim","ÜT: -6.273109,106.822573","40,512",119,"04 Aug 2009 21:52:06","33,141","03 Jul 2021 10:55:08","love flying",http://www.chappyhakim.com,99.5,0.5,0,38.1,,
madamaradio,"87.7 FM Madama Radio","Jl. Kajaolalido No.2L Makassar","60,406",719,"18 Sep 2009 09:13:32","199,682","02 Jul 2021 09:59:16","1st Youth FM Radio Station in Makassar Enquiry: contact@madamaradio.com",http://madamaradio.com,47,1.5,2,49.9,,
sesamestreet,"Sesame Street",,"1,898,808",20,"30 Oct 2009 15:05:07","8,774","02 Jul 2021 20:28:32","Our nonprofit’s mission is to help kids grow smarter, stronger, kinder – in more than 150 countries around the world!",http://www.sesamestreet.org,86.5,12,0,82.6,,
infoBMKG,BMKG,Indonesia,"5,828,305",29,"26 Jan 2010 07:42:41","113,287","04 Jul 2021 13:32:37","The official Twitter of BMKG Indonesia - Twitter resmi BMKG - Informasi Cuaca, Iklim, dan Gempabumi di Indonesia - Badan Meteorologi, Klimatologi, dan Geofisika",http://bmkg.go.id,100,0,0,82,,
BukuKOMPAS,"Penerbit Buku Kompas","Jakarta Capital Region","31,194",436,"14 Mar 2010 02:58:42","25,852","02 Jul 2021 06:22:02","Bagian dari Harian Kompas. Instagram @bukukompas. Informasi: buku@kompas.com. Layanan Hotline: 0812-9005-0800",http://linktr.ee/bukukompas,44.2,53.3,4.5,33.3,,
bpkri,"BPK RI","Jakarta Pusat, DKI Jakarta","166,050",159,"11 May 2010 15:33:52","13,642","01 Jul 2021 03:43:03","Akun resmi Badan Pemeriksa Keuangan | E-mail: eppid@bpk.go.id | FB Page: @humasbpkri.official | IG: @bpkriofficial",http://www.bpk.go.id,89,10.5,5.5,48.3,,
bdm2502,"Budiman Tanuredjo","Jakarta Capital Region","24,075",819,"12 Aug 2010 08:21:36","10,675","03 Jul 2021 04:58:21","senior journalist",http://www.kompas.id,66,20.5,3,60,,
JobsKompascom,JobsKompascom,Jakarta,"49,430",137,"21 Oct 2010 06:34:50","18,644","11 Dec 2020 04:14:00","With a sustainable working place, http://t.co/ol0X3Zm6OU offers experiences to expand your career. Twitter account for http://t.co/ol0X3Zm6OU's job vacancy",http://jobs.kompas.com,99,0,0.5,24.7,,
RAMANGISMEE,RAMANGISME,"NERAKA MATTOANGING","33,276",260,"23 Jan 2011 16:29:05","30,108","01 Jul 2021 02:19:35","SUPPORT YOUR LOCAL FOOTBALL TEAM. Pasukan Ramang. PSM ku PSM nu PSM ta' semua #EwakoPSM",,31.2,23.6,24.6,40,,
UGIofficial_id,"Underground Gems Indonesia",Indonesia,"26,157",9,"27 May 2011 10:39:43","4,887","02 Jul 2021 02:34:20","Tempat Diskusi dan Berburu Berlian 💎",https://linktr.ee/undergroundgems.id,0,0,0,56.4,,
IndonesiainDC,"Indonesian Embassy in Washington DC, USA","Washington, DC","21,076",507,"21 Oct 2011 13:50:03","10,385","01 Jul 2021 12:58:02","Akun Resmi Kedutaan Besar Republik Indonesia di Washington DC, AS / Official Account of the Embassy of the Republic of Indonesia in Washington DC, USA",http://www.embassyofindonesia.org,85.5,13.5,0.5,44.3,,
socialnws,"#SocialMedia News",,"59,822",23,"14 May 2012 05:30:33","35,472","20 Apr 2021 17:06:23","Latest #SocialMedia and #Marketing News",,80.5,19.5,0,31.8,,
Mirko_33,"Mirko Spasojevic",,332,23,"10 Jan 2013 05:49:49",19,"26 Jul 2013 05:04:49","Montenegrin football player, ex Montenegro National team U-19",,0,0,0,1,,
IndoRunnersMKS,"IndoRunners Makassar","cp: @mirzaditya 082188097042","1,004",200,"13 May 2014 09:21:35","1,320","23 Jun 2016 11:32:01","Mari Lari bersama gerakan penggemar Lari / jogging terbesar di Makassar. Ayo gabung juga ke Facebook kami, Youtube n Instagram (at)indorunnersMKS",https://www.facebook.com/groups/211379645712403/,0,0,0,8.2,,
Tribunbulukumba,"Tribun Bulukumba",,583,938,"15 Jan 2016 07:08:51","1,134","01 Apr 2018 23:30:30","AKUN resmi https://t.co/n5meVc8MbY yang dikelola Tribun Timur dan TRIBUNnews.",,0,0,0,1,,
TheOnion,"The Onion",,"11,647,677",7,"04 Mar 2008 02:48:37","82,058","02 Jul 2021 03:30:02","America's Finest News Source.",https://www.theonion.com/,100,0,0,92,,
CalvinKlein,calvinklein,"New York City","3,698,513",256,"05 Jan 2009 21:48:35","6,445","01 Jul 2021 19:41:26","Discover Moments of Pride. #proudinmycalvins",https://calvin.re/Pride21-tw,93,0,13,81.3,,
khamenei_ir,Khamenei.ir,"Islamic Republic of Iran","890,611",16,"31 Mar 2009 21:25:18","10,633","01 Jul 2021 16:54:43","News, messages, and statements from Imam Sayyid Ali Khamenei, Iran's Supreme Leader--- ES: @es_Khamenei l RU: @Khameneiru l FA: @Khamenei_fa l AR: @ar_Khamenei",http://english.khamenei.ir,84.4,11.6,0,79.8,,
vidialdiano,"Vidi Aldiano",INDONESIA,"8,601,619",480,"25 May 2009 23:31:51","32,005","25 Jun 2021 14:29:07","Booking through: +6282111069666 (Mr. Bibit)| varecords.management@gmail.com",http://lnk.to/ketulusancintaku,57.9,32,2,73.6,,
cuttaryofficial,"Cut Tary",,"1,975,366",410,"02 Jul 2009 03:16:34","9,090","12 Jul 2020 05:00:40","Contact Person: cuttary.info@gmail.com | Instagram : cuttaryofficial",http://www.vidio.com/@cuttary,47.7,32.5,5.1,53.1,,
Yahoo_ID,"Yahoo Indonesia","Jakarta, Indonesia","1,375,394",46,"26 Aug 2009 10:16:46","76,239","03 Jul 2021 14:00:19","Akun Twitter resmi Yahoo Indonesia. Setiap twit kami pilih dan tulis sendiri. 100% bebas RSS. Layanan pengguna: https://t.co/6mOL2vkCkO",https://id.berita.yahoo.com/,100,0,0,67,,
kompasmuda,"Kompas Muda","ÜT: 62.478419,21.330711","45,360",84,"02 Oct 2009 17:34:06","54,460","03 Jul 2021 13:15:00","Akun resmi dari rubrik #KompasMuda di @hariankompas, hadir setiap Rabu | Info magang: @lowkerkompas | IG: @kompasmuda",http://muda.kompas.id,80,18,0.5,56.1,,
afgan___,Afgan,Indonesia,"9,923,960",535,"03 Dec 2009 14:27:45","12,036","16 Apr 2021 02:49:38","Indonesian Singer - Songwriter • Wallflower is out now • https://t.co/g2msYqsnRY",https://youtube.com/user/afganofficial,70,11.5,20.5,77,,
ASEAN,ASEAN,"Jakarta, Indonesia","138,181","2,115","05 Feb 2010 10:43:32","9,518","02 Jul 2021 10:18:49","The official Twitter account of ASEAN - One Vision, One Identity, One Community - Retweets ≠ endorsement | contact: public@asean.org",http://www.asean.org,98.5,1.5,0,67.7,,
Garuda_Promo,"PT Garuda Indonesia",CGK,"458,113",145,"06 Apr 2010 03:29:50","12,021","15 Feb 2019 07:26:42","Official Garuda Indonesia Airline's twitter account for PROMO/Discounts Ticket. For other information please follow @indonesiagaruda",http://www.garuda-indonesia.com,65,0,47.5,34.2,,
PDI_Perjuangan,"PDI Perjuangan",Indonesia,"254,586","1,366","08 Jun 2010 13:34:00","82,466","04 Jul 2021 14:28:54","DPP Partai Demokrasi Indonesia Perjuangan Jl. Diponegoro No. 58 Jakpus Telp: 021-3909925 Fax: 021-3900715 email: redaksi(@)https://t.co/YLzfLgbnC1",http://www.pdiperjuangan.id,96.5,0,0,69.8,,
haris_azhar,"Jogging bukan joget",Jakarta,"251,400","2,150","31 Aug 2010 04:11:25","8,166","23 Apr 2021 06:19:21","Founder of Lokataru Indonesia, CEO- https://t.co/q4w32mLyhc, passionate to Law & Human Rights, Teaching in Trisakti University & Jentera Law School; advisor to ",http://www.lokataru.id,24.5,66,1,73.8,,
iDeviceIDN,"iDevice Indonesia",contact@idevice.co.id,"26,202",56,"12 Nov 2010 12:52:47","12,439","25 Jun 2021 11:01:05","Part of @nextdigitalIDN | #iDeviceAsk Our Network @NextDroidIDN",http://page.co.id/ideviceidn,81,8,7,34.4,,
KhofifahIP,"Khofifah Indar Parawansa","Jakarta Indonesia","548,230",27,"17 Feb 2011 05:58:42","2,877","16 Jun 2021 10:31:36","Setiap yang hidup harus siap berjuang. Setiap perjuangan itu butuh pengorbanan, dan setiap pengorbanan besar pahalanya.",,86.5,0,0,62.5,,
USConGenSby,"U.S. Consulate Surabaya","Surabaya, Indonesia","7,034",285,"27 Jul 2011 08:55:33","9,362","02 Jul 2021 09:00:09","FB: https://t.co/v8oezzmxoh IG @uscongensby 🇺🇸🇲🇨",https://id.usembassy.gov/embassy-consulates/surabaya/,69.5,29.5,4,44.9,,
realmadriden,"Real Madrid C.F. 🇬🇧🇺🇸","Madrid, Spain","12,326,524",63,"01 Jan 2012 13:52:31","48,828","04 Jul 2021 12:04:15","⚽️ Official account of Real Madrid C.F. 🏆@realmadrid: 🇪🇸. @realmadridfra: 🇫🇷. @realmadridarab: العربية. @realmadridjapan: 🇯🇵.",http://realmadrid.com,88,1,1,90.6,,
Garuda_Makassar,"Garuda Indonesia Makassar",,"3,115",33,"19 Jul 2012 09:26:27","2,155","05 Sep 2018 23:19:14","Official Twitter Account of Garuda Indonesia Branch Office Makassar | facebook page @tiketloka| LINE @garudaindonesiamks | WhatsApp 08114414747",http://garuda-indonesia.com,44.2,50.8,2,12.5,,
kartuHalo,kartuHalo,,"98,685",328,"30 Apr 2013 02:46:23","13,235","29 Jun 2021 07:09:57","Official account of the best mobile post-paid product from Telkomsel. Customer service: cs@telkomsel.co.id | @telkomsel | 188 | 08071811811 (PSTN)",http://telkomsel.com/halo,97,0,1,34.7,,
JameelaOfficial,"Mulan Jameela",,"41,619",62,"18 Sep 2014 07:36:53","1,846","03 Dec 2018 17:23:40","The official Mulan Jameela twitter page | business Mira +6281212707070 - IG @Mulanjameela1 - periscope @JameelaOfficial - Snapchat @mulanjameela197",,87.7,9.7,1.5,28.2,,
BMKGSulsel,"BMKG SULAWESI SELATAN","South Sulawesi, Indonesia","10,605",70,"12 Jan 2017 00:25:32","6,852","03 Jul 2021 02:57:45","Official Account of BMKG Sulawesi Selatan - Informasi Cuaca, Iklim dan Gempa bumi di Sulsel - Badan Meteorologi Klimatologi dan Geofisika.",http://balai4.makassar.bmkg.go.id/,98.5,1.5,0,44.5,,
Twitter,Twitter,everywhere,"59,314,638",1,"20 Feb 2007 14:35:54","14,618","01 Jul 2021 18:05:38","what’s happening?!",https://about.twitter.com/,6,3.5,82.9,96.8,,
art_indonesia,art_indonesia,,"3,899",0,"09 Jun 2008 08:02:02",3,"02 Jan 2009 19:31:01",,http://art-indonesia.com,100,0,0,5.8,,
googlesearchc,"Google Search Central",,"445,596",44,"26 Feb 2009 19:06:36","2,274","30 Jun 2021 13:30:00","News and resources from Google Search to help people make great sites.",https://developers.google.com/search,89.5,6.5,3.5,73.5,,
foxnewsalert,"Fox News Alert","New York, NY","496,390",57,"15 Apr 2009 22:18:42","7,121","29 Jul 2019 14:36:58","Latest news on politics, entertainment, global affairs and more -- right on Twitter! Sign up for e-mail and text alerts here: http://t.co/3xh4IrIHCp",http://www.foxnews.com/alerts,100,0,0,55.3,,
SandraDewi88,"Sandra Dewi","Jakarta, Indonesia","6,567,512",448,"07 Jun 2009 03:53:56","37,815","30 Apr 2021 16:06:54","Actress, Model, TV Host and Business Woman from Indonesia ✨ Disney Freak ✨ Contact Manager : @kartikadewi20 sandradewicontact@gmail.com",http://sandradewi.blogseleb.com,83.5,11.5,3,57.9,,
yamahaindonesia,"Yamaha Indonesia","Semakin di Depan","323,940",156,"18 Jul 2009 10:24:27","89,043","02 Jul 2021 06:38:04","Official Account PT. Yamaha Indonesia Motor Mfg.",http://www.yamaha-motor.co.id,84,0,0,55.9,,
KompasTV,"KOMPAS TV",Indonesia,"3,491,382",541,"04 Sep 2009 02:56:13","509,520","05 Jul 2021 16:45:34","Akun resmi stasiun televisi berita Independen Terpercaya. FB: http://fb.com/kompastv IG: http://instagram.com/kompastv YT: http://youtube.com/kompastv",https://www.kompas.tv/live,100,0,0,85.1,,
Bellaudyaa,"Laudya Cynthia bella",Indonesia,"5,661,205",918,"15 Oct 2009 16:00:45","19,249","01 Jan 1970 00:00:00","lcbella.management@gmail.com اَللّهُ is my destiny&♥️ Prophet Muhammad ﷺ",https://youtu.be/xkytHQC1CKk,28.9,66.8,1.1,59.8,,
NOAH_ID,NOAH,Indonesia,"4,592,916",387,"08 Jan 2010 08:37:53","22,411","02 Jul 2021 09:24:10","@R_besar | @Loekman_Guitar | @DorfelDave | FB: https://t.co/fLmxXojgYm instagram: https://t.co/M8O58oovFD #KETERKAITANKETERIKATAN #NOAH2NDALBUM",https://www.youtube.com/user/OfficialNoahMusic/videos,63.9,12,14.1,71.2,,
Hanungbramantyo,"Hanung Bramantyo","Yogyakarta, Indonesia","663,930",390,"04 Mar 2010 10:24:45","23,929","02 Jul 2021 14:14:29","Indonesian Film Director and Producer. Founder of Dapurfilm, Mamahke-Jogja and Gamplong Studio",http://www.dapurfilm.com,22.2,36.9,56.1,66.8,,
